day,yw,RM_weekly,rf_weekly,RM_RF_weekly,SMB_ew,HML_ew,MOM_ew,SMB_vw,HML_vw,MOM_vw
14may2009,2009w20,.036440529,.000087499997,.036353029,-.023904435,.012220654,-.024149816,-.020516163,-.0097343763,-.029549848
21may2009,2009w21,-.016238121,.000097222219,-.016335344,.0026120043,.0094358511,.0087769628,.016149268,-.0071057165,.027879536
28may2009,2009w22,-.0017898235,.000097222219,-.0018870458,.00089879305,-.0050320309,-.0041366275,.01814748,-.038429722,.034775324
04jun2009,2009w23,.016478825,.000097222219,.016381603,-.00046220826,.0089470651,-.026666598,-.029701404,.033665966,-.029053139
11jun2009,2009w24,-.01903962,.000087499997,-.019127119,.011436954,-.0089312168,.021697195,.015147553,-.0080044959,.00048830459
18jun2009,2009w25,.0046810331,.000087499997,.004593533,-.0044051879,-.0011141617,.021480933,-.014335344,-.0021043238,.023695024
25jun2009,2009w26,.034858946,.000077777782,.034781169,-.011104537,-.01654244,-.0015992657,-.02852943,-.0097032487,.018253511
02jul2009,2009w27,-.042908911,.000077777782,-.042986687,.0029120364,-.0019371901,.014553435,.023031244,-.00082474202,.0056636967
09jul2009,2009w28,.050368585,.000038888891,.050329696,-.018742317,-.0096914601,-.0045183264,-.056707926,.016505705,-.021835541
16jul2009,2009w29,.039706163,.000029166667,.039676998,-.016956296,.012742927,.00052696303,-.041610029,.0013627191,-.013065713
23jul2009,2009w30,.0063299453,.000048611109,.006281334,.0057497169,-.0056278752,.0034075074,.0029043672,-.0041240547,.004449978
30jul2009,2009w31,.023229107,.000023333332,.023205774,-.00051988912,.02044371,-.039973103,-.026998,.057985302,-.039580684
06aug2009,2009w32,.0054586269,.000029166667,.0054294602,.011539151,.01058612,-.04341612,.0035552252,.0071976692,-.026804389
13aug2009,2009w33,-.0046679182,.000038888891,-.004706807,-.0081428746,.0071390653,.00041881693,-.010745466,.037728671,-.037282865
20aug2009,2009w34,.035453942,.000033055556,.035420887,-.038935799,.036232907,.00082207378,-.036668546,.026656581,.012944004
27aug2009,2009w35,-.032738462,.000038888891,-.03277735,.016648537,-.01861964,.0078769289,.027122714,-.018734587,.030964073
03sep2009,2009w36,.058022648,.000029166667,.057993483,-.019832375,-.0174927,-.029232074,-.031029316,.021661909,-.036060166
10sep2009,2009w37,.0026939267,.000023333332,.0026705933,-.0035138943,.0036004186,-.010158561,-.0032028668,.014301785,-.030596608
17sep2009,2009w38,.0053254012,.000021388889,.0053040124,.00017891995,-.0093711494,.0099769393,.0076412782,-.018883521,.0095288772
24sep2009,2009w39,-.024075974,.000025277777,-.024101252,.0031538082,-.0020695901,.000041551277,.025396854,-.012243837,-.0073292078
01oct2009,2009w40,-.011564792,.000035000001,-.011599792,-.0026166742,-.0036639434,.021418456,.007613081,-.011742238,.030994803
08oct2009,2009w41,.045415193,.000038888891,.045376305,-.023920594,.0049260207,-.014411859,-.040828135,.011608045,-.02014851
15oct2009,2009w42,.0090859616,.000038888891,.0090470724,.0048738602,-.0034228559,-.00091057812,.0050703273,-.012523526,.0016324981
22oct2009,2009w43,-.020775201,.000038888891,-.020814089,.0092490874,.0026288831,.019132495,.016995002,-.023864528,.038397528
29oct2009,2009w44,.019372141,.000038888891,.019333253,-.0086834785,-.010258329,.0072663794,-.030684236,.01106618,-.010107345
05nov2009,2009w45,.029880198,.000038888891,.029841309,-.021215001,-.015098231,.00091028679,-.025619689,-.017433597,-.0038807178
12nov2009,2009w46,.0034441859,.000038888891,.0034052969,.0024841561,.0087451432,.00052613212,.0048108567,.012131819,-.0017272029
19nov2009,2009w47,.0064555723,.000033055556,.0064225169,-.01742865,.01883373,-.012177764,-.01719491,.0034072772,.0035120188
26nov2009,2009w48,-.010524652,.000035000001,-.010559652,-.023737436,-.027196135,.024305828,-.011914805,.0068543875,-.013199426
03dec2009,2009w49,-.011481135,.000029166667,-.011510301,-.00059378328,-.0062580495,.0069594821,.0024128328,.012631664,.007926451
10dec2009,2009w50,.011360488,.000029166667,.011331322,-.0098470319,-.012233553,.017232858,-.016283257,-.024637537,.028018169
17dec2009,2009w51,.0021461188,.000038888891,.0021072298,-.0045240605,-.0029729679,.021372922,-.0028875633,-.012850389,.024858467
24dec2009,2009w52,-.0052626785,.000044444445,-.0053071231,.0063595218,.00065472268,-.0069099837,.0147922,.01969165,-.032097157
01jan2010,2010w1,.021780455,.000038888891,.021741567,-.057831295,-.002548242,-.022354523,-.0073452424,.0068520475,-.036745086
08jan2010,2010w2,.012148653,.000038888891,.012109764,.034218453,.0011566738,.014776662,.02596035,.0034429575,.0017259582
15jan2010,2010w3,-.022034723,.000042777778,-.022077501,.0030619029,.0077961376,.018166829,.033664599,-.0097901328,.0045070536
22jan2010,2010w4,-.018002309,.000038888891,-.018041197,.0096117379,-.0095751248,-.012134464,.0095505035,-.020949692,-.0072629196
29jan2010,2010w5,.013535949,.000044722223,.013491227,.001816791,-.01504858,-.0035734184,-.0033447149,-.012126308,-.0024037019
05feb2010,2010w6,-.007121243,.000042777778,-.007164021,-.040573239,.02028944,-.0044544507,-.062076993,.0081903273,-.029569339
12feb2010,2010w7,.002254812,.000048611109,.002206201,.016282128,-.028734736,.01411704,-.00083283376,-.015591918,.026666043
19feb2010,2010w8,-.0064840051,.000040833333,-.0065248385,.030531205,.0023245818,-.046642985,.011475977,.0086082276,-.016617917
26feb2010,2010w9,.045988016,.000042777778,.045945238,-.0085966857,.027198212,.00066621928,-.024640897,.018098321,-.0057713739
05mar2010,2010w10,.024418524,.000038888891,.024379635,-.026159182,-.00019809068,.01231087,-.019600727,-.014746698,.0018402447
12mar2010,2010w11,.011595018,.000042777778,.011552241,-.0094870599,.0020791322,.0023424772,.0010190835,-.0097847991,.014373038
19mar2010,2010w12,.01645755,.000048611109,.016408939,-.0031697724,-.00054213079,.012772495,.0063057677,-.022714615,.0056580757
26mar2010,2010w13,.0090082753,.000042777778,.0089654978,-.0050644083,-.009834988,-.0052189669,.0093807066,.010837391,-.012062356
02apr2010,2010w14,.0059429305,.000044722223,.0058982084,-.016091313,.013163822,.0022513866,-.0018739576,.00041691656,.0037245688
09apr2010,2010w15,.015694514,.000048611109,.015645903,.027998967,-.0091936346,.0088642417,.0070213671,-.0053581563,-.02248155
16apr2010,2010w16,-.014795591,.000048611109,-.014844202,-.013658807,-.0041467538,.0016852168,-.0055992655,-.0089497948,-.0087538464
23apr2010,2010w17,.019165518,.000048611109,.019116906,-.016441315,.0027068327,-.0084115909,-.044590104,.018243497,-.0083939368
30apr2010,2010w18,-.071215272,.000044722223,-.071259998,.020330869,.011946275,-.0053753387,.022249628,.007435495,-.017005535
07may2010,2010w19,.031873826,.000048611109,.031825215,-.021792013,-.01965105,.020816319,-.032287322,-.026347985,.019928401
14may2010,2010w20,-.060189016,.000048611109,-.060237627,.0036853962,.0018796511,.0043373108,.031446513,.015778387,-.018558851
21may2010,2010w21,.032527026,.000044722223,.032482304,-.032993756,-.0017072507,.00088300428,-.029088581,-.011654427,.013555502
28may2010,2010w22,.026989616,.000042777778,.026946839,-.0042503122,.013885712,.011867106,-.00039251338,.015329295,-.0057173506
04jun2010,2010w23,.0077129784,.000038888891,.0076740896,-.0077243284,-.001894495,.0094819423,-.024604715,-.0061225062,-.013822436
11jun2010,2010w24,.023473352,.000038888891,.023434464,-.012394442,.0026602943,-.0097803464,-.024347773,.0029304707,-.012475629
18jun2010,2010w25,-.021423334,.000038888891,-.021462223,.021440344,-.0087269088,-.018183509,.013922914,-.0065794112,.010176046
25jun2010,2010w26,-.042273421,.000044722223,-.042318143,.0065085511,-.0016438998,.0089038191,.0050553284,-.001151545,-.010995626
02jul2010,2010w27,.035453971,.000062222221,.035391748,-.028871702,-.018582102,.029169323,-.035039488,.0072500622,.029504148
09jul2010,2010w28,.036652572,.000073888885,.036578685,-.014644663,.0073460541,.021519452,-.045183156,.018236628,.017568763
16jul2010,2010w29,.0084558716,.000077777782,.0083780941,.00078981736,.0068329005,.0033468045,-.016258124,.010691503,-.0028653122
23jul2010,2010w30,-.0086817648,.000068055553,-.0087498203,.00045323378,-.012007547,.0015080245,.01594433,.015374472,.05062047
30jul2010,2010w31,.024809008,.000070000002,.024739008,.0093423286,.01183999,.0013565072,-.020283289,.00025246781,.017110713
06aug2010,2010w32,-.040002227,.000079722224,-.040081948,.017983144,.0087996237,-.016619476,.028250528,.00089320203,-.0081672017
13aug2010,2010w33,.010578747,.000083611114,.010495136,-.0072763683,.0026705519,.02031788,-.0055857464,-.0027035833,-.012382261
20aug2010,2010w34,-.031584296,.000077777782,-.031662073,.0014470754,-.0059944419,.0049857199,.01016718,.0017123055,.0067039588
27aug2010,2010w35,.03574511,.000097222219,.035647888,-.02376356,-.0065297359,.0082417596,-.041427527,-.012846386,.0066517037
03sep2010,2010w36,.023766732,.000089444446,.023677288,-.01134,.0073063169,.024103004,-.0130216,.0095259044,-.012419393
10sep2010,2010w37,.011929675,.000097222219,.011832452,-.023459774,-.0039878506,.014234485,-.014209609,-.004429555,.044063587
17sep2010,2010w38,-.0010507619,.000087499997,-.0011382619,-.0012140713,-.0039216336,-.023246843,.0086982241,-.015039045,.009662793
24sep2010,2010w39,.016304927,.00013611111,.016168816,-.0058835,-.0020630453,.012860194,-.016146112,.010238921,.022611862
01oct2010,2010w40,-.0025806827,.00010694445,-.0026876272,.004175121,.028309943,.0056733359,.01491781,.03448103,.011340996
08oct2010,2010w41,.015590352,.00014583333,.015444519,-.01493146,.024606762,-.0082604541,-.016789282,.0052956594,-.0048192563
15oct2010,2010w42,.011499849,.00017499999,.011324849,-.0026586533,.0073074708,.0031669841,-.011102195,-.0019003156,.0044869352
22oct2010,2010w43,-.0224293,.00018861111,-.022617912,.0079797115,.015402347,.0010629608,.02086159,.011674937,-.01951948
29oct2010,2010w44,.016558005,.00020027778,.016357727,-.01156383,.0039467532,.0036311513,-.02230964,.0089162514,.011956092
05nov2010,2010w45,-.0030532226,.00020805557,-.0032612782,-.0076385434,.0076603186,.0083631184,-.0034688886,.0093600694,.0033953362
12nov2010,2010w46,.0019703002,.0002138889,.0017564113,-.0010107122,-.001089006,.0078595197,-.0059596342,-.016846385,.013157504
19nov2010,2010w47,.0018346943,.0002138889,.0016208054,-.011708683,.011082644,-.015581612,-.016880376,-.011974025,-.016893774
26nov2010,2010w48,.030696288,.00021972222,.030476566,-.022587094,.029324979,-.0031827879,-.038704295,.010866688,.016528163
03dec2010,2010w49,-.0062215501,.00022166666,-.0064432169,-.009712833,.001255999,.024454756,-.0015739937,.0071185841,.0095392447
10dec2010,2010w50,.02108849,.00022166666,.020866824,-.01718932,-.027585473,.01183556,-.0093680555,.0016428801,-.0022543524
17dec2010,2010w51,.0098554753,.00022944443,.0096260309,-.0097477138,.005247172,-.002694841,-.0079551749,.0069595636,-.00028466922
24dec2010,2010w52,-.0018259205,.00027777778,-.0021036984,.016561972,-.00258212,-.018910278,.0190567,.0033000209,-.0093918061
03jan2011,2011w1,.0072176261,.00025277777,.0069648484,.015783811,.024194,.010642687,.017194917,.0043739383,.010127557
10jan2011,2011w2,.0078891357,.00026249999,.007626636,.0258928,-.0039386563,.0026343782,.045659151,-.021490499,-.0071857218
17jan2011,2011w3,-.022257121,.00027222221,-.022529343,.02985784,.021205345,-.0074762357,.027188536,.012834257,-.014574798
24jan2011,2011w4,.0010380283,.00028194446,.00075608381,.0052508181,.0093146572,-.0002317226,.0014591325,.0074975588,.0060500284
31jan2011,2011w5,-.013001921,.00029555554,-.013297476,.0040434478,.0092422627,-.019723469,-.0073139188,.00395536,-.025362011
07feb2011,2011w6,.00085523492,.00031111113,.00054412382,.013156067,-.0022854293,-.0055968072,-.0033916603,.008947894,-.013485081
14feb2011,2011w7,-.016909605,.00031111113,-.017220717,-.013487024,-.020304834,.038647071,.00020612637,-.0080481553,.029588148
21feb2011,2011w8,-.0033419316,.00034027777,-.0036822094,-.012770352,-.019492682,.012910821,-.0095016388,-.019651074,.025037462
28feb2011,2011w9,.0051011299,.00034027777,.0047608521,-.00776385,.0043183453,.014030905,.021689611,.0025604255,.0034286326
07mar2011,2011w10,-.0086058425,.00034027777,-.0089461198,.0052579511,-.0015965863,-.014226374,.0034490679,.018244373,-.01996124
14mar2011,2011w11,-.010331019,.00034999999,-.010681019,-.0066713905,-.0057232371,.017553439,-.0058468226,-.015645206,.02325329
21mar2011,2011w12,.038410518,.00032083332,.038089685,-.006430224,-.0038709985,-.0092946347,-.01952265,.005874916,-.0053879684
28mar2011,2011w13,.019167552,.00032277778,.018844774,-.010300425,.0075368001,.020240378,-.0063151689,.0081812516,.014283345
04apr2011,2011w14,.0094260452,.00033055557,.00909549,.0086021274,.014609287,.016873363,-.0006715997,.00100363,.026299329
11apr2011,2011w15,-.019271942,.00033055557,-.019602498,.010480951,-.0071925693,-.00073107233,.02978744,.006560138,-.01412626
18apr2011,2011w16,.016776362,.00033638888,.016439974,-.0080843894,.0017081391,.012370936,-.0097052949,-.020485962,.021701552
25apr2011,2011w17,.023917384,.00033444446,.023582939,-.0093173273,-.0065452452,-.025110476,-.020214641,-.022223663,-.0014140301
02may2011,2011w18,-.00017648333,.00034999999,-.00052648329,.0044260402,.031120198,.00065462978,.0049280724,-.016383188,-.011414182
09may2011,2011w19,.0066131763,.00035777778,.0062553985,.0091994926,.023815248,-.0012114792,-.0099168289,.01303068,.013893735
16may2011,2011w20,.001982725,.00035777778,.0016249472,.00020534235,-.032885857,.014362711,-.0033586915,-.0033938678,.008434495
23may2011,2011w21,-.017417612,.00035777778,-.017775388,.010814094,.0095189568,.012195149,.010529708,.0028537191,-.0039718179
30may2011,2011w22,-.011806407,.0003538889,-.012160296,-.01116896,.012074351,.020742506,-.0074089677,-.0013012751,.012090575
06jun2011,2011w23,-.036042258,.0003538889,-.036396146,.023668047,-.016003372,-.0061089001,.011576707,-.00335941,.013282164
13jun2011,2011w24,-.01435281,.00035972224,-.014712532,-.00076122145,-.0087463195,.022098633,-.013086682,-.015483228,.035691123
20jun2011,2011w25,-.024816874,.00035972224,-.025176596,.027338332,-.0077324985,.011242483,.022879455,-.0070335232,.0096041067
27jun2011,2011w26,.060236093,.00035972224,.059876371,-.022816267,-.0050303685,.006907925,-.030693967,-.0006986158,.010908276
04jul2011,2011w27,.0031663161,.00034999999,.0028163162,.015274993,-.0011361566,-.016752351,.0013875896,-.0014572849,-.0095631201
11jul2011,2011w28,-.038015302,.00034708332,-.038362384,.019573193,.0083930064,-.016269559,.013797345,.015194265,-.0022707451
18jul2011,2011w29,.010127402,.00034999999,.0097774016,-.011294448,.00040719355,.0071630641,-.0091310022,.011694212,-.011058517
25jul2011,2011w30,-.024330428,.00035972224,-.024690149,.019423876,.00099275936,-.0083224243,.017626405,.0031443979,.0039162776
01aug2011,2011w31,-.11864633,.0003538889,-.11900022,.032155339,.01125066,-.0015700869,.025706023,.011724696,.0013665371
08aug2011,2011w32,.014155748,.00036944443,.013786304,-.030787533,.0015527366,.014960417,-.020456659,-.0098211281,.019966856
15aug2011,2011w33,-.078509308,.00035972224,-.07886903,.040759806,-.015109856,-.0080844574,.060275096,.0096652964,-.079515249
22aug2011,2011w34,.028555527,.00034027777,.02821525,-.020301772,-.0010806916,.028327748,-.027587622,-.0075874105,.044561729
29aug2011,2011w35,.032019373,.00036944443,.031649929,-.04141866,.012655257,.0081590759,-.031596802,.0094016492,.0017982561
05sep2011,2011w36,-.047653064,.00034027777,-.047993343,.0083818249,.0014538513,-.013632526,.017933261,.013519045,-.017927753
12sep2011,2011w37,.041637134,.00034027777,.041296855,.016345993,-.018499896,.040207207,-.033885237,-.018674878,.060698837
19sep2011,2011w38,-.071337022,.00034027777,-.071677297,.023976305,.011782495,.010829022,.036167271,.010820078,-.0090892324
26sep2011,2011w39,.045981538,.00034027777,.045641258,.0016666899,.0036799698,.018721644,-.031202417,-.00095080072,.019401634
03oct2011,2011w40,.0076856632,.00034027777,.0073453854,-.015497608,-.0084956484,.0044685677,-.022538241,.0017758084,.0067421426
10oct2011,2011w41,.041730508,.00034999999,.04138051,-.026056459,.007133353,-.0046842005,-.025116209,.0061312667,-.012752235
17oct2011,2011w42,.008144374,.00031111113,.0078332629,-.0094965864,-.01004012,.02310768,-.0077559925,-.0092209512,.010482329
24oct2011,2011w43,.061408769,.00031111113,.061097659,-.043061681,.0041421591,-.0015791634,-.05516988,-.012826846,.061176706
31oct2011,2011w44,-.034988042,.00038888888,-.035376932,.0038469664,.016880209,.038645148,.013466373,.011304204,.030036144
07nov2011,2011w45,-.0086923782,.00038888888,-.0090812668,.0003591117,.013000597,-.0073757558,-.010675919,.017476417,-.014389051
14nov2011,2011w46,-.039258257,.00038888888,-.039647147,.016556362,-.0030133643,.005282125,.028793909,-.0085039791,-.019346055
21nov2011,2011w47,-.052918918,.00033055557,-.053249475,.015799185,.010198402,.03336551,.010325954,.0099904947,.031496264
28nov2011,2011w48,.092862777,.00037916668,.09248361,-.045577347,.015664447,.018982347,-.077555485,-.012286291,.044337969
05dec2011,2011w49,-.015128111,.00038888888,-.015517,-.0025192897,-.0052936282,-.026074076,-.0051749297,.00042070076,-.023011651
12dec2011,2011w50,-.023202306,.00028194446,-.023484251,.030079992,-.035505712,-.016233303,.022615684,.0023344976,-.00079675857
19dec2011,2011w51,.048115604,.00030138888,.047814216,-.027529934,.0093134474,.017177332,-.045082573,.020132143,.013596016
26dec2011,2011w52,.0069230511,.00037777779,.0065452731,.0075133219,-.020949688,-.036892261,.0077269659,-.017596111,-.030594237
02jan2012,2012w1,.018618055,.00033055557,.018287499,.00788623,-.00081651192,-.049544863,.020021863,-.011168189,-.051888287
09jan2012,2012w2,.0094886785,.00034027777,.0091484012,.000026450803,.016479945,-.0098071201,.014510696,.0011510234,-.0067616701
16jan2012,2012w3,.0253898,.00032083332,.025068967,.021297853,.050426379,-.041067265,.0035400472,.0052321795,-.019660603
23jan2012,2012w4,.0097890953,.00033055557,.00945854,.0078614336,.019472701,.018957067,.0010401765,-.0047818795,-.0089526922
30jan2012,2012w5,.03377169,.00034999999,.033421692,.024551839,.030020123,.0012548845,.0091143129,.00030151755,-.0082285581
06feb2012,2012w6,-.011729949,.00033055557,-.012060504,-.019732837,-.025568813,-.056568459,.019289842,.01872576,.0068243048
13feb2012,2012w7,.032894786,.00033055557,.03256423,-.029348025,.0015086049,-.014891049,-.018296838,.0067527862,.014834497
20feb2012,2012w8,-.00082770677,.00031111113,-.0011388179,.0038626986,-.014133142,.010311681,.0041258661,.0029741907,.012418666
27feb2012,2012w9,.0051676799,.00031111113,.0048565688,.0031941985,.026909716,.012527569,-.0029546046,.020717163,.0078237019
05mar2012,2012w10,-.01107117,.00030138888,-.011372559,.00013031498,-.017383484,.019575946,.004097084,-.0075037833,.0072201095
12mar2012,2012w11,.026942804,.00030138888,.026641415,.0091682645,.01637174,-.015877841,-.02012283,.0044782683,.014111478
19mar2012,2012w12,-.03068731,.00029652778,-.030983837,.046041828,.0012071603,-.045999475,.044664167,-.019084049,-.001171108
26mar2012,2012w13,.00225382,.00030333333,.0019504866,-.022127898,-.041003805,.029803639,-.0014964152,-.015185895,.016139612
02apr2012,2012w14,-.025207419,.00030138888,-.025508808,.023561284,-.00074875809,-.012192374,.0074315174,.0030607204,.005101847
09apr2012,2012w15,-.0087173199,.00030138888,-.009018709,-.0010499655,.028103702,.041474327,.0080973664,.015639341,.0019315772
16apr2012,2012w16,.024452975,.00028194446,.02417103,.095654339,-.16067709,-.11244898,.024251014,-.083428606,-.045209873
23apr2012,2012w17,.0035724309,.00030138888,.0032710421,-.01170099,.0019614871,.018503809,-.0062897564,.00061969785,-.0045045018
30apr2012,2012w18,-.013159983,.00030138888,-.013461372,.015775003,-.0033439989,-.0017299183,.0068484689,-.00047473516,.018549491
07may2012,2012w19,.0020582397,.00030138888,.0017568507,.0052500376,.0013469587,.0057613626,-.010974484,.012764581,.0050471853
14may2012,2012w20,-.070165046,.00029166666,-.070456713,.0061654947,-.0013357773,-.0082048755,.015745169,.0019530989,-.003719341
21may2012,2012w21,.026738232,.00028194446,.026456287,-.025558645,.022963891,.0097159659,-.020528663,.0015425705,.020799728
28may2012,2012w22,-.026135981,.00029166666,-.026427647,-.013720888,-.024356334,.015936054,.012602157,-.02326072,.012653609
04jun2012,2012w23,.017287407,.00029166666,.016995741,-.0033120823,-.022799499,.010193219,-.013361982,-.0089903791,-.00094613573
11jun2012,2012w24,-.0031837805,.00029166666,-.0034754472,-.0038065978,.019304847,.0016469937,-.016874561,.0089775743,.030607093
18jun2012,2012w25,.029941248,.00028194446,.029659303,-.0024989734,-.013665799,.0013120472,-.020123217,-.005188325,.0041283518
25jun2012,2012w26,.0073670768,.00028194446,.0070851324,.00076673407,.0017469582,-.010848317,-.0029911462,-.0030214861,-.019378297
02jul2012,2012w27,.0060591735,.00025277777,.0058063958,-.0031616278,-.02220826,.015249625,-.0099508371,-.002472393,.023576807
09jul2012,2012w28,.0050519072,.00025277777,.0047991294,.016633717,-.016803928,.003251005,.0084377425,-.023928154,.01719556
16jul2012,2012w29,.01116767,.00028194446,.010885725,.0031899118,-.042342681,.0015976939,-.00079460285,-.0048434017,-.0071518244
23jul2012,2012w30,.012960515,.00026249999,.012698015,-.016718611,.00075319008,.0082508791,-.027889144,.0040997053,.017056221
30jul2012,2012w31,.015885858,.00026249999,.015623358,.022058697,.040362876,-.02815493,.0018290197,.0048476364,-.0061865561
06aug2012,2012w32,.0017469827,.00029555554,.0014514271,.0032669029,-.0023169869,-.0062606744,-.000918973,.0073565627,-.012387725
13aug2012,2012w33,.0071314196,.0002975,.0068339198,-.000032855063,-.0091317566,-.012858135,-.0080291489,-.019659312,.0089468425
20aug2012,2012w34,-.028693562,.00025277777,-.02894634,.00027707592,-.0092746802,-.014687609,.01123805,.0021247212,-.00060382392
27aug2012,2012w35,-.011874833,.00029166666,-.0121665,-.0017101208,-.019533658,.0051830178,.010935214,.0022003991,-.0027235204
03sep2012,2012w36,.027357733,.00029166666,.027066067,-.040446326,-.012125212,.012830265,-.044035435,.0020777378,.028384743
10sep2012,2012w37,.038102791,.00026249999,.037840292,-.011700477,-.014226707,.0062835691,-.030064708,-.0080339871,-.0047606025
17sep2012,2012w38,-.0122767,.00024305556,-.012519755,.015263719,-.03214629,.011056107,.015442373,-.016423708,.030974839
24sep2012,2012w39,-.021919159,.0002236111,-.02214277,.012837341,-.0092144795,-.029103387,.024538748,.0067958115,-.027610861
01oct2012,2012w40,.019578142,.00021875001,.019359391,-.00030505718,.016461398,-.024822809,-.020013195,-.0063854759,.0070930817
08oct2012,2012w41,-.030463254,.00023916666,-.030702421,.0093825413,-.006467687,.0083557693,.017226256,-.0070667667,.00011238153
15oct2012,2012w42,.0048605553,.0002236111,.0046369443,.0083576757,.017615801,.00062362594,-.012711877,-.0024238089,-.00091642071
22oct2012,2012w43,-.0031304036,.00021777778,-.0033481813,.0088253962,-.017811587,-.00033098273,-.0085439458,-.01619003,.0030173475
29oct2012,2012w44,.011345058,.00024305556,.011102002,.03143128,-.044676848,-.030363386,.0041594398,-.032750104,-.027659532
05nov2012,2012w45,-.015775889,.00024305556,-.016018944,.0072850739,-.00028913328,.020140085,.0040945676,.00079144537,-.0015525003
12nov2012,2012w46,-.024009153,.00024111112,-.024250265,.00057074218,.0045818789,.035986178,-.0005337146,.013521308,.02436386
19nov2012,2012w47,.042169932,.00023333334,.041936599,.01128118,.024911113,-.060239747,-.028032703,.024358401,-.02451901
26nov2012,2012w48,.01377618,.00024305556,.013533125,-.010056697,.004555684,.011261458,-.025853282,.0058610598,-.0098355049
03dec2012,2012w49,.012072987,.00023916666,.01183382,.011026814,.014840172,-.006032303,-.0062960316,.0006514733,-.015860192
10dec2012,2012w50,.00065126311,.00024305556,.00040820753,.046212308,-.098790377,-.048062392,.014222983,-.0079834089,-.0095146988
17dec2012,2012w51,.008347013,.0002138889,.0081331246,.015844591,-.047542587,-.025375735,-.0076968414,-.035941437,.0073052431
24dec2012,2012w52,-.00062214368,.00026249999,-.00088464364,-.0072634779,-.0017755593,.036558077,.0124994,.020219654,.015601436
01jan2013,2013w1,.022549255,.00020416666,.022345088,.010592836,-.00027457159,-.050067756,.033581518,-.018624753,-.02895987
08jan2013,2013w2,.0023983677,.00020416666,.0021942011,.12004939,.024074329,-.075993955,.040543847,-.011245593,-.00075298699
15jan2013,2013w3,.01142231,.00020416666,.011218144,.015894148,.026175193,.0087188222,-.0011651984,-.012113352,.026316103
22jan2013,2013w4,.014311326,.00019444444,.014116881,.028674183,-.058014464,-.022054655,-.011427451,-.018242549,-.00088658929
29jan2013,2013w5,-.0019108258,.00019444444,-.0021052703,.031406879,-.012505858,.0012489296,.017326027,-.0021960889,.0043990659
05feb2013,2013w6,.011509126,.00020027778,.011308848,-.016170423,.0086253006,.013495446,-.0077676391,-.0063385763,.020376811
12feb2013,2013w7,.016086267,.00020027778,.01588599,.037968479,-.021649987,-.053299189,-.01914848,.039653663,-.043176569
19feb2013,2013w8,.010196818,.00019444444,.010002374,-.0014208948,.027858788,-.0018021477,-.0017772688,.0051652119,.0011852221
26feb2013,2013w9,.0028350486,.00020027778,.0026347707,.00023336492,.015446922,-.010388043,-.002637218,.019246446,-.003709476
05mar2013,2013w10,.012417935,.00019444444,.012223491,.010074202,-.019597055,.012150452,.012810779,-.0027588024,-.024568457
12mar2013,2013w11,-.0043798839,.00020416666,-.0045840507,-.0084860474,-.0063862475,.011908884,.004035309,-.0083647482,.0064207222
19mar2013,2013w12,-.0057851858,.0001925,-.005977686,.051137637,.0056987898,-.042508535,.030456081,.0053149718,-.0077321599
26mar2013,2013w13,.0067673605,.00019638889,.0065709716,-.01175962,-.0077847727,.010419916,-.0064514987,-.000056686811,.014653861
02apr2013,2013w14,-.023278406,.00019638889,-.023474794,.0090013323,-.022993887,.022671476,-.0022802595,-.0016384628,.014063217
09apr2013,2013w15,.012204813,.00019638889,.012008424,.00080385985,.01517887,-.0096770125,-.0085645989,.015698366,-.0012943356
16apr2013,2013w16,-.025693694,.00019444444,-.025888139,-.0069795796,.019392548,-.00079607824,-.0011981254,.010807124,-.030192483
23apr2013,2013w17,.055303477,.00019055555,.055112921,-.020301603,.00058315275,.0084599713,-.021938663,-.002017108,-.0045864768
30apr2013,2013w18,.011190828,.00019055555,.011000273,-.019279484,-.0071986369,-.0051376838,-.017390469,-.010574738,.0056186365
07may2013,2013w19,.017964251,.00019055555,.017773695,-.015871594,.0017217821,.015389342,-.020362619,-.0072555402,.029784508
14may2013,2013w20,.016241426,.00019444444,.01604698,-.004010994,-.0046663256,.033679772,-.008087419,.010127987,-.0029738611
21may2013,2013w21,-.0089304978,.00017888889,-.0091093862,.020764012,-.006374009,-.060840569,.036835276,-.012909891,-.036417779
28may2013,2013w22,-.01571979,.00019444444,-.015914235,.00084250135,.0056265439,.010073688,.0030041882,.0019737806,.0062501985
04jun2013,2013w23,-.013106417,.00020027778,-.013306695,-.00046242154,-.030426251,.016601732,.0074581872,-.016463501,.0042387415
11jun2013,2013w24,-.0021840066,.00018861111,-.0023726178,.034385446,-.028459217,.042263959,.019565396,-.034645714,.015410583
18jun2013,2013w25,-.062289625,.00019444444,-.062484071,.005805016,.00048335362,-.010279005,.032031607,-.0080833044,-.0064523071
25jun2013,2013w26,.04439703,.00017888889,.044218142,-.0063321469,-.0071205758,-.010407201,-.039118621,.0072553772,.00063163764
02jul2013,2013w27,.016519811,.00019444444,.016325366,-.023496201,.011445671,.011182686,-.014876178,.022580268,-.010214304
09jul2013,2013w28,.027393337,.00018472222,.027208615,.0078919549,.0076773893,.006552015,-.02423507,.0041670892,.0061793849
16jul2013,2013w29,-.00055447221,.00017888889,-.00073336111,.030442081,-.019420879,-.016528731,.0016210255,-.0084315594,-.0046037035
